#time,id,mass,px,py,pz,vx,vy,vz
2.1721287375440397e+03,1,1.0000000000000000e+00,5.5927501500030367e+01,2.5367810404869342e+01,-2.1998460141515558e+01,9.9950839733756736e-02,2.7947574748080850e-02,-2.4230374101415153e-02
2.1721287375440397e+03,2,9.5435340000000004e-04,-5.5682197023135451e+01,-2.5118296053202716e+01,2.1918880232026211e+01,-1.7445597392303218e+00,1.1608185863681793e+00,1.7476738455238094e+00
2.1721287375440397e+03,3,2.8630601999999998e-04,-1.2610612390820887e+02,-3.2495311486969300e+01,1.1608041858814550e+01,-2.1224212277977975e-01,-5.0022516524102889e-02,7.6676808196045596e-02

2.1721808855865788e+03,0,1.0000000000000000e+00,-5.5843369882689046e+01,-2.5336033867950675e+01,2.1975392105756864e+01,-9.7941280970078926e-02,-2.8421063082000417e-02,2.2515105457440440e-02
2.1721808855865788e+03,1,1.0000000000000000e+00,5.5932713672014380e+01,2.5369267785041245e+01,-2.1999723681084653e+01,9.9948206597784139e-02,2.7946380305648555e-02,-2.4229338226971597e-02
2.1721808855865788e+03,2,9.5435340000000004e-04,-5.5781933755700898e+01,-2.5074115051037502e+01,2.2011739305249343e+01,-2.0392473992931737e+00,5.1239311497467910e-01,1.7732208852870470e+00
2.1721808855865788e+03,3,2.8630601999999998e-04,-1.2611719162267730e+02,-3.2497920025716681e+01,1.1612040436778438e+01,-2.1223074089933669e-01,-5.0021075566570233e-02,7.6678054848473606e-02

2.1722334293108324e+03,0,1.0000000000000000e+00,-5.5848514277423973e+01,-2.5337510974042996e+01,2.1976579030233900e+01,-9.7911347508251270e-02,-2.7831234301820978e-02,2.2685505903509602e-02
2.1722334293108324e+03,1,1.0000000000000000e+00,5.5937965253328407e+01,2.5370736160328697e+01,-2.2000996753334888e+01,9.9945553903100226e-02,2.7945177034164895e-02,-2.4228294695606278e-02
2.1722334293108324e+03,2,9.5435340000000004e-04,-5.5890901727390506e+01,-2.5064178176263681e+01,2.2100798820266895e+01,-2.0678364419616413e+00,-1.0438671138352650e-01,1.5935763879115428e+00
2.1722334293108324e+03,3,2.8630601999999998e-04,-1.2612834271495119e+02,-3.2500548281177636e+01,1.1616069420333407e+01,-2.1221927439491939e-01,-5.0019623831044815e-02,7.6679310243422866e-02

2.1722874707651549e+03,0,1.0000000000000000e+00,-5.5853808672758589e+01,-2.5339003405015454e+01,2.1977811355869392e+01,-9.8040818307887134e-02,-2.7438021808887381e-02,2.2920427188743098e-02
2.1722874707651549e+03,1,1.0000000000000000e+00,5.5943366382703417e+01,2.5372246324902385e+01,-2.2002306056620050e+01,9.9942826035129384e-02,2.7943939708991006e-02,-2.4227221631390572e-02
2.1722874707651549e+03,2,9.5435340000000004e-04,-5.5999300347285214e+01,-2.5081949045488493e+01,2.2180215132096183e+01,-1.9293182665977253e+00,-5.1511044873411294e-01,1.3462940720452745e+00
2.1722874707651549e+03,3,2.8630601999999998e-04,-1.2613981103455070e+02,-3.2503251374052695e+01,1.1620213316647181e+01,-2.1220748286328628e-01,-5.0018130877338585e-02,7.6680600672724086e-02

2.1723548879052519e+03,0,1.0000000000000000e+00,-5.5860425198512331e+01,-2.5340843659293693e+01,2.1979365338328613e+01,-9.8243801271559614e-02,-2.7188000585059664e-02,2.3168005003892475e-02
2.1723548879052519e+03,1,1.0000000000000000e+00,5.5950104127513583e+01,2.5374130173378528e+01,-2.2003939341499041e+01,9.9939423624090959e-02,2.7942396484106076e-02,-2.4225883277222297e-02
2.1723548879052519e+03,2,9.5435340000000004e-04,-5.6122025517802214e+01,-2.5126616743288118e+01,2.2261759684063811e+01,-1.7130659182733574e+00,-7.7547367698202174e-01,1.0854717918355119e+00
2.1723548879052519e+03,3,2.8630601999999998e-04,-1.2615411696036949e+02,-3.2506623390614543e+01,1.1625382957680918e+01,-2.1219277541995152e-01,-5.0016268637135153e-02,7.6682209427890058e-02

2.1724506747011928e+03,0,1.0000000000000000e+00,-5.5869847632551142e+01,-2.5343440127407803e+01,2.1981596850677185e+01,-9.8481192844704427e-02,-2.7051701573197036e-02,2.3406448487117929e-02
2.1724506747011928e+03,1,1.0000000000000000e+00,5.5959676773211825e+01,2.5376806581021938e+01,-2.2006259770187803e+01,9.9934590646237512e-02,2.7940204522329981e-02,-2.4223982309335496e-02
2.1724506747011928e+03,2,9.5435340000000004e-04,-5.6273324501869233e+01,-2.5208942538539592e+01,2.2352725305572356e+01,-1.4592620657052831e+00,-9.1599584360604247e-01,8.3363101152394536e-01
2.1724506747011928e+03,3,2.8630601999999998e-04,-1.2617444122583692e+02,-3.2511414162028800e+01,1.1632728210220849e+01,-2.1217188390393527e-01,-5.0013623193396306e-02,7.6684493126781050e-02

2.1725548795114196e+03,0,1.0000000000000000e+00,-5.5880119917747699e+01,-2.5346256443760396e+01,2.1984045003281910e+01,-9.8663470988894053e-02,-2.7012028916036684e-02,2.3568578637542185e-02
2.1725548795114196e+03,1,1.0000000000000000e+00,5.5970090164394200e+01,2.5379717960526719e+01,-2.2008783917950982e+01,9.9929334523798902e-02,2.7937820809628436e-02,-2.4221915046601650e-02
2.1725548795114196e+03,2,9.5435340000000004e-04,-5.6414547124679935e+01,-2.5306989095967850e+01,2.2429957995937368e+01,-1.2627648755824596e+00,-9.5506917667085744e-01,6.6157931277112358e-01
2.1725548795114196e+03,3,2.8630601999999998e-04,-1.2619654937285910e+02,-3.2516625672220549e+01,1.1640719232600917e+01,-2.1214916295627062e-01,-5.0010745849305982e-02,7.6686974815522557e-02

2.1726758047356780e+03,0,1.0000000000000000e+00,-5.5892060214654414e+01,-2.5349522621998066e+01,2.1986902833442659e+01,-9.8809826258134531e-02,-2.7012231198875799e-02,2.3688716336690827e-02
2.1726758047356780e+03,1,1.0000000000000000e+00,5.5982173772892573e+01,2.5383096180579283e+01,-2.2011712813461710e+01,9.9923237095972089e-02,2.7935055768222448e-02,-2.4219517078694290e-02
2.1726758047356780e+03,2,9.5435340000000004e-04,-5.6557017513874314e+01,-2.5422575648770270e+01,2.2501640323356391e+01,-1.1030282931140534e+00,-9.5196092716963177e-01,5.3318191766056122e-01
2.1726758047356780e+03,3,2.8630601999999998e-04,-1.2622220196419302e+02,-3.2522673031029107e+01,1.1649992796178596e+01,-2.1212280485118240e-01,-5.0007407583641417e-02,7.6689851174571888e-02

2.1728199261511377e+03,0,1.0000000000000000e+00,-5.5906310030384041e+01,-2.5353416984452252e+01,2.1990324046767164e+01,-9.8930092788931473e-02,-2.7032299442081104e-02,2.3781495530440046e-02
2.1728199261511377e+03,1,1.0000000000000000e+00,5.5996574327763106e+01,2.5387121982981462e+01,-2.2015203158681672e+01,9.9915972956688553e-02,2.7931761949140405e-02,-2.4216660531317533e-02
2.1728199261511377e+03,2,9.5435340000000004e-04,-5.6705795735683402e+01,-2.5558140297001650e+01,2.2570762919463515e+01,-9.6940726818160183e-01,-9.2748265371948790e-01,4.3297090442808156e-01
2.1728199261511377e+03,3,2.8630601999999998e-04,-1.2625277114006113e+02,-3.2529879882754983e+01,1.1661045692820922e+01,-2.1209140270072957e-01,-5.0003430042153130e-02,7.6693274329569017e-02

2.1729883932515172e+03,0,1.0000000000000000e+00,-5.5922985185804066e+01,-2.5357973511135565e+01,2.1994336864013377e+01,-9.9027353102980456e-02,-2.7061931560564273e-02,2.3852816459550862e-02
2.1729883932515172e+03,1,1.0000000000000000e+00,5.6013406167039378e+01,2.5391827241761437e+01,-2.2019282588132668e+01,9.9907485736844784e-02,2.7927913953384495e-02,-2.4213323377388234e-02
2.1729883932515172e+03,2,9.5435340000000004e-04,-5.6859255560714921e+01,-2.5711459168264856e+01,2.2636684988371599e+01,-8.5861285043759694e-01,-8.9240258432360453e-01,3.5474073653150856e-01
2.1729883932515172e+03,3,2.8630601999999998e-04,-1.2628849847289518e+02,-3.2538303424086571e+01,1.1673966322947356e+01,-2.1205471252656261e-01,-4.9998782082315341e-02,7.6697268917412242e-02

2.1732003845919535e+03,0,1.0000000000000000e+00,-5.5943987622145720e+01,-2.5363714310419294e+01,2.1999400165530385e+01,-9.9111545402395126e-02,-2.7098203683460081e-02,2.3911949835561587e-02
2.1732003845919535e+03,1,1.0000000000000000e+00,5.6034584557363850e+01,2.5397747204724478e+01,-2.2024415158157392e+01,9.9896811945804506e-02,2.7923075224161417e-02,-2.4209127015420780e-02
2.1732003845919535e+03,2,9.5435340000000004e-04,-5.7030140738470941e+01,-2.5896012616522874e+01,2.2704388693256945e+01,-7.5922317027824837e-01,-8.4932715940297598e-01,2.8838044050455364e-01
2.1732003845919535e+03,3,2.8630601999999998e-04,-1.2633344734409897e+02,-3.2548902113171394e+01,1.1690226011690733e+01,-2.1200856864884288e-01,-4.9992935577780950e-02,7.6702285089099820e-02

2.1734620599324639e+03,0,1.0000000000000000e+00,-5.5969932470641986e+01,-2.5370810513581162e+01,2.2005664000349039e+01,-9.9181771316512846e-02,-2.7137402095190485e-02,2.3959470981540179e-02
2.1734620599324639e+03,1,1.0000000000000000e+00,5.6060723366815132e+01,2.5405053204037564e+01,-2.2030749412477586e+01,9.9883645985485547e-02,2.7917107690945089e-02,-2.4203951704567600e-02
2.1734620599324639e+03,2,9.5435340000000004e-04,-5.7216737831071697e+01,-2.6111918998205859e+01,2.2772154778975551e+01,-6.7185974912092516e-01,-8.0200309710879114e-01,2.3316166620388090e-01
2.1734620599324639e+03,3,2.8630601999999998e-04,-1.2638891731032778e+02,-3.2561983087763892e+01,1.1710297916670815e+01,-2.1195164906488512e-01,-4.9985722336291727e-02,7.6708460879299556e-02

2.1737774915632890e+03,0,1.0000000000000000e+00,-5.6001227034011826e+01,-2.5379376893566995e+01,2.2013227836717185e+01,-9.9238068734222820e-02,-2.7176534113931953e-02,2.3996448417334750e-02
2.1737774915632890e+03,1,1.0000000000000000e+00,5.6092227326890601e+01,2.5413858009314669e+01,-2.2038383121388655e+01,9.9867789151660349e-02,2.7909921923543305e-02,-2.4197719886969862e-02
2.1737774915632890e+03,2,9.5435340000000004e-04,-5.7416096322001216e+01,-2.6357018428229281e+01,2.2838110082805446e+01,-5.9627493570038537e-01,-7.5347254421024268e-01,1.8788349349006503e-01
2.1737774915632890e+03,3,2.8630601999999998e-04,-1.2645576275071798e+02,-3.2577748794990846e+01,1.1734495362670062e+01,-2.1188309354205137e-01,-4.9977032401503196e-02,7.6715881900012051e-02

2.1741583289091859e+03,0,1.0000000000000000e+00,-5.6039029627586267e+01,-2.5389734224074420e+01,2.2022372406522507e+01,-9.9282181227035818e-02,-2.7214396499562563e-02,2.4024845505314162e-02
2.1741583289091859e+03,1,1.0000000000000000e+00,5.6130257068256221e+01,2.5424485499617642e+01,-2.2047597085605140e+01,9.9848664462223166e-02,2.7901257336834000e-02,-2.4190205571454425e-02
2.1741583289091859e+03,2,9.5435340000000004e-04,-5.7629905388679234e+01,-2.6634390594830453e+01,2.2902058227612272e+01,-5.3003793347558381e-01,-7.0472333809141607e-01,1.5025177449291668e-01
2.1741583289091859e+03,3,2.8630601999999998e-04,-1.2653643999754921e+02,-3.2596779918690928e+01,1.1763713336321018e+01,-2.1180040589486038e-01,-4.9966548049453663e-02,7.6724807587031610e-02

2.1746165320560940e+03,0,1.0000000000000000e+00,-5.6084529205619596e+01,-2.5402212461052507e+01,2.2033385892823866e+01,-9.9315019276587965e-02,-2.7250043815583540e-02,2.4045869381992959e-02
2.1746165320560940e+03,1,1.0000000000000000e+00,5.6176002774398860e+01,2.5437267558230701e+01,-2.2058679045282695e+01,9.9825683754416042e-02,2.7890848730071575e-02,-2.4181178763753208e-02
2.1746165320560940e+03,2,9.5435340000000004e-04,-5.7858698320866921e+01,-2.6945876396919072e+01,2.2963259276750673e+01,-4.7157918169720364e-01,-6.5646834748319050e-01,1.1876056287427883e-01
2.1746165320560940e+03,3,2.8630601999999998e-04,-1.2663346484032687e+02,-3.2619671860337874e+01,1.1798871335661795e+01,-2.1170104074768292e-01,-4.9953944648813531e-02,7.6735497192350538e-02

2.1751628265022505e+03,0,1.0000000000000000e+00,-5.6138791121258514e+01,-2.5417108323133121e+01,2.2046526358910736e+01,-9.9337051442033475e-02,-2.7282653779460792e-02,2.4060311285617076e-02
2.1751628265022505e+03,1,1.0000000000000000e+00,5.6230529516370360e+01,2.5452500789461567e+01,-2.2071886153728276e+01,9.9798326353813943e-02,2.7878462034913329e-02,-2.4170436468652200e-02
2.1751628265022505e+03,2,9.5435340000000004e-04,-5.8101505628256668e+01,-2.7291196231642687e+01,2.3020512038456456e+01,-4.1986280826289618e-01,-6.0932400736529879e-01,9.2368004795774380e-02
2.1751628265022505e+03,3,2.8630601999999998e-04,-1.2674908362209143e+02,-3.2646957321875121e+01,1.1840794977096754e+01,-2.1158274346250547e-01,-4.9938933601435087e-02,7.6748171783654978e-02

2.1758039630805361e+03,0,1.0000000000000000e+00,-5.6202484086214952e+01,-2.5434609927196963e+01,2.2061955388119184e+01,-9.9348611934463205e-02,-2.7311499715058096e-02,2.4068768056193422e-02
2.1758039630805361e+03,1,1.0000000000000000e+00,5.6294503596463002e+01,2.5470370039436258e+01,-2.2087378670427693e+01,9.9766276765497125e-02,2.7863956702094659e-02,-2.4157856794383099e-02
2.1758039630805361e+03,2,9.5435340000000004e-04,-5.8355383767433011e+01,-2.7666822988436461e+01,2.3072272886950774e+01,-3.7420844238619339e-01,-5.6390453211028579e-01,7.0320956068174748e-02
2.1758039630805361e+03,3,2.8630601999999998e-04,-1.2688469261448414e+02,-3.2678969357006856e+01,1.1890005780322102e+01,-2.1144414544321827e-01,-4.9921337813053412e-02,7.6762949914069983e-02

2.1765467840952538e+03,0,1.0000000000000000e+00,-5.6276283519575522e+01,-2.5454907143287532e+01,2.2079835654634664e+01,-9.9350170008285138e-02,-2.7336222501670077e-02,2.4071825375944846e-02
2.1765467840952538e+03,1,1.0000000000000000e+00,5.6368598315484853e+01,2.5491061743204821e+01,-2.2105318232209861e+01,9.9729221269290513e-02,2.7847193621339219e-02,-2.4143319096583838e-02
2.1765467840952538e+03,2,9.5435340000000004e-04,-5.8617691220508298e+01,-2.8069056444432221e+01,2.3117296003027690e+01,-3.3379606855543076e-01,-5.2044050838789369e-01,5.1879273577879623e-02
2.1765467840952538e+03,3,2.8630601999999998e-04,-1.2704169822542676e+02,-3.2716044412824012e+01,1.1947033232209067e+01,-2.1128388454098085e-01,-4.9900980049430554e-02,7.6779941647777974e-02

2.1774373600351355e+03,0,1.0000000000000000e+00,-5.6364759253639576e+01,-2.5479262149180141e+01,2.2101272897911461e+01,-9.9341628507704005e-02,-2.7357472901398810e-02,2.4069799900811727e-02
2.1774373600351355e+03,1,1.0000000000000000e+00,5.6457395017638618e+01,2.5515852856673103e+01,-2.2126811949265804e+01,9.9684903822342907e-02,2.7827156485591434e-02,-2.4125941985396332e-02
2.1774373600351355e+03,2,9.5435340000000004e-04,-5.8897587487273654e+01,-2.8512694061561124e+01,2.3155954703807758e+01,-2.9636647001587874e-01,-4.7718550540360427e-01,3.5787314242026684e-02
2.1774373600351355e+03,3,2.8630601999999998e-04,-1.2722977717634238e+02,-3.2760474171594481e+01,1.2015420605324431e+01,-2.1109219545389213e-01,-4.9876613424358340e-02,7.6800130012815382e-02

2.1785527124334071e+03,0,1.0000000000000000e+00,-5.6475549469410545e+01,-2.5509786094460846e+01,2.2128115293701189e+01,-9.9320971856995108e-02,-2.7375373839561120e-02,2.4062034714562655e-02
2.1785527124334071e+03,1,1.0000000000000000e+00,5.6568547937231905e+01,2.5546875989784450e+01,-2.2153708776178807e+01,9.9629567439781339e-02,2.7802154336182047e-02,-2.4104258980136434e-02
2.1785527124334071e+03,2,9.5435340000000004e-04,-5.9207046801324509e+01,-2.9019074078668908e+01,2.3187287306048695e+01,-2.6009982575966362e-01,-4.3223950505666708e-01,2.1196306556624536e-02
2.1785527124334071e+03,3,2.8630601999999998e-04,-1.2746508579402943e+02,-3.2816087181809237e+01,1.2101093787453021e+01,-2.1085281313082552e-01,-4.9846158863204260e-02,7.6825133968948967e-02

2.1798472671711652e+03,0,1.0000000000000000e+00,-5.6604105583581109e+01,-2.5545233966617165e+01,2.2159256651031644e+01,-9.9288364115279887e-02,-2.7388017488710937e-02,2.4048668543665525e-02
2.1798472671711652e+03,1,1.0000000000000000e+00,5.6697482415769208e+01,2.5582848684887967e+01,-2.2184896827887815e+01,9.9565571195106811e-02,2.7773262937524228e-02,-2.4079203026608285e-02
2.1798472671711652e+03,2,9.5435340000000004e-04,-5.9521673934805321e+01,-2.9549647515581476e+01,2.3206373194654049e+01,-2.2729308158355191e-01,-3.8872841972836203e-01,8.9388128395146947e-03
2.1798472671711652e+03,3,2.8630601999999998e-04,-1.2773786696770757e+02,-3.2880592928980029e+01,1.2200566707605415e+01,-2.1057592369659242e-01,-4.9810897338217974e-02,7.6853768272148779e-02

2.1813980034145266e+03,0,1.0000000000000000e+00,-5.6758040336797968e+01,-2.5587712262647404e+01,2.2196534933338484e+01,-9.9241740262995218e-02,-2.7395536409382953e-02,2.4028989442859413e-02
2.1813980034145266e+03,1,1.0000000000000000e+00,5.6851823121529399e+01,2.5625890969718068e+01,-2.2222214147380235e+01,9.9489235165840254e-02,2.7738833570379307e-02,-2.4049344272027529e-02
2.1813980034145266e+03,2,9.5435340000000004e-04,-5.9849155718520912e+01,-3.0117448560107647e+01,2.3211515671177615e+01,-1.9625887787435037e-01,-3.4478638622696656e-01,-1.7378601104816420e-03
2.1813980034145266e+03,3,2.8630601999999998e-04,-1.2806415835902240e+02,-3.2957803818548555e+01,1.2319772882972275e+01,-2.1024558081471581e-01,-4.9768778971435890e-02,7.6887527100785891e-02

2.1833176707115495e+03,0,1.0000000000000000e+00,-5.6948490287710612e+01,-2.5640305348899570e+01,2.2242636507516249e+01,-9.9176996250198893e-02,-2.7397303708646386e-02,2.4001341692129377e-02
2.1833176707115495e+03,1,1.0000000000000000e+00,5.7042719032337587e+01,2.5679099603273297e+01,-2.2268345591773720e+01,9.9395224442606303e-02,2.7696481611019803e-02,-2.4012614648376653e-02
2.1833176707115495e+03,2,9.5435340000000004e-04,-6.0195482628983456e+01,-3.0733790532679109e+01,2.3198523190720799e+01,-1.6571442209017367e-01,-2.9857249626416188e-01,-1.1266412338846246e-02
2.1833176707115495e+03,3,2.8630601999999998e-04,-1.2846736899015093e+02,-3.3053293413830261e+01,1.2467410832088142e+01,-2.0983865535494689e-01,-4.9716821944079503e-02,7.6928508758751651e-02

2.1856312920206246e+03,0,1.0000000000000000e+00,-5.7177851833791799e+01,-2.5703687791565933e+01,2.2298125157719735e+01,-9.9092736623235450e-02,-2.7392360396612535e-02,2.3965193412242486e-02
2.1856312920206246e+03,1,1.0000000000000000e+00,5.7272551541409022e+01,2.5743120095407683e+01,-2.2323850800419354e+01,9.9282628871673079e-02,2.7645828420307449e-02,-2.3968685769914060e-02
2.1856312920206246e+03,2,9.5435340000000004e-04,-6.0543494933998701e+01,-3.1367871711362540e+01,2.3162461781906512e+01,-1.3616942662687914e-01,-2.5069502646896297e-01,-1.9433621963413111e-02
2.1856312920206246e+03,3,2.8630601999999998e-04,-1.2895229160448417e+02,-3.3168247124104752e+01,1.2645450295798302e+01,-2.0935114518514614e-01,-4.9654466999332236e-02,7.6976728834635105e-02

2.1885339395934780e+03,0,1.0000000000000000e+00,-5.7465322757486732e+01,-2.5783180908650454e+01,2.2367618740740749e+01,-9.8981474204364220e-02,-2.7379544370215107e-02,2.3917356277581205e-02
2.1885339395934780e+03,1,1.0000000000000000e+00,5.7560530287874201e+01,2.5823274666608160e+01,-2.2393344072584849e+01,9.9142449405710278e-02,2.7582874511523935e-02,-2.3914089080433850e-02
2.1885339395934780e+03,2,9.5435340000000004e-04,-6.0893569737015596e+01,-3.2017758184221613e+01,2.3095079456190497e+01,-1.0605142811226929e-01,-1.9818240314339797e-01,-2.6534100424711573e-02
2.1885339395934780e+03,3,2.8630601999999998e-04,-1.2955908182054429e+02,-3.3312263484520265e+01,1.2868972302503636e+01,-2.0874398782277245e-01,-4.9576641976933122e-02,7.7035445526096022e-02

2.1919815926414476e+03,0,1.0000000000000000e+00,-5.7806342258692176e+01,-2.5877541958419478e+01,2.2449976556610054e+01,-9.8845032147667530e-02,-2.7359112233766265e-02,2.3858540175874941e-02
2.1919815926414476e+03,1,1.0000000000000000e+00,5.7902054220477858e+01,2.5918243147610944e+01,-2.2475680806677829e+01,9.8977492171973366e-02,2.7508946761438061e-02,-2.3849975318283274e-02
2.1919815926414476e+03,2,9.5435340000000004e-04,-6.1206595212987736e+01,-3.2603013415979660e+01,2.2993276897626433e+01,-7.6386810217939943e-02,-1.4215565906249131e-01,-3.2105314021981426e-02
2.1919815926414476e+03,3,2.8630601999999998e-04,-1.3027752452369259e+02,-3.3483028016365871e+01,1.3134680447804556e+01,-2.0802919987289384e-01,-4.9484782460748972e-02,7.7102667983986378e-02

2.1960454089255445e+03,0,1.0000000000000000e+00,-5.8207698681623945e+01,-2.5988670083303063e+01,2.2546789702778774e+01,-9.8681560924390566e-02,-2.7332219667340670e-02,2.3787666992553427e-02
2.1960454089255445e+03,1,1.0000000000000000e+00,5.8303889013163960e+01,2.6029859324478970e+01,-2.2572450844392499e+01,9.8785168703499820e-02,2.7422963915194182e-02,-2.3775406809370535e-02
2.1960454089255445e+03,2,9.5435340000000004e-04,-6.1454736810199584e+01,-3.3054145349602031e+01,2.2854060663530806e+01,-4.6404706494238626e-02,-8.0271343647603452e-02,-3.6000130539557258e-02
2.1960454089255445e+03,3,2.8630601999999998e-04,-1.3112121959289141e+02,-3.3683906397277809e+01,1.3448166808625663e+01,-2.0719539774496692e-01,-4.9377299581349399e-02,7.7178481250839093e-02

2.2008237124611965e+03,0,1.0000000000000000e+00,-5.8678768214586178e+01,-2.6119197650475417e+01,2.2660252560021828e+01,-9.8488740773152172e-02,-2.7301899191936332e-02,2.3702962988517314e-02
2.2008237124611965e+03,1,1.0000000000000000e+00,5.8775379892706248e+01,2.6160656100681326e+01,-2.2685850142913925e+01,9.8561901680285474e-02,2.7323429155783299e-02,-2.3689085548238360e-02
2.2008237124611965e+03,2,9.5435340000000004e-04,-6.1599919309845717e+01,-3.3265538642181582e+01,2.2676766091977971e+01,-1.4792129408930807e-02,-7.7841396565778362e-03,-3.7720104329836301e-02
2.2008237124611965e+03,3,2.8630601999999998e-04,-1.3210894303610451e+02,-3.3919546299265157e+01,1.3817152956833066e+01,-2.0622684824729592e-01,-4.9251998614161054e-02,7.7263026237372898e-02

2.2069726709917250e+03,0,1.0000000000000000e+00,-5.9283614598589701e+01,-2.6286982759919891e+01,2.2805660295688835e+01,-9.8243436381882612e-02,-2.7275128314728236e-02,2.3591512410798723e-02
2.2069726709917250e+03,1,1.0000000000000000e+00,5.9380560771435803e+01,2.6328279002394790e+01,-2.2831177089714334e+01,9.8279047654811061e-02,2.7197763967217698e-02,-2.3580103123963088e-02
2.2069726709917250e+03,2,9.5435340000000004e-04,-6.1571124537781266e+01,-3.3004865447102567e+01,2.2449491918718202e+01,2.4185104669488533e-02,9.5792404792259131e-02,-3.5164423550788297e-02
2.2069726709917250e+03,3,2.8630601999999998e-04,-1.3337323749507709e+02,-3.4221903263367103e+01,1.4292556908774040e+01,-2.0499886729359931e-01,-4.9092435072666959e-02,7.7364773320841129e-02

2.2120205197571931e+03,0,1.0000000000000000e+00,-5.9779035235867362e+01,-2.6424658001030330e+01,2.2924506866628093e+01,-9.8047460973316347e-02,-2.7278954890521907e-02,2.3495314206596268e-02
2.2120205197571931e+03,1,1.0000000000000000e+00,5.9876080338635511e+01,2.6465313081724616e+01,-2.2949983766583628e+01,9.8050501095321235e-02,2.7096579608960593e-02,-2.3492352036082343e-02
2.2120205197571931e+03,2,9.5435340000000004e-04,-6.1365098848848469e+01,-3.2258791916625171e+01,2.2290472457275119e+01,5.8016230735476987e-02,2.0578711583094955e-01,-2.6336629294611450e-02
2.2120205197571931e+03,3,2.8630601999999998e-04,-1.3440552888307002e+02,-3.4469386812085915e+01,1.4683281119617334e+01,-2.0400587127955114e-01,-4.8962826938744208e-02,7.7442595152274710e-02

2.2157853114223280e+03,0,1.0000000000000000e+00,-6.0147896460825770e+01,-2.6527417790015175e+01,2.3012814734625348e+01,-9.7906477455374674e-02,-2.7319442662278755e-02,2.3415035744430362e-02
2.2157853114223280e+03,1,1.0000000000000000e+00,6.0244902575066838e+01,2.6567185830469366e+01,-2.3038305966719381e+01,9.7882142834894936e-02,2.7022243870238018e-02,-2.3427885483879158e-02
2.2157853114223280e+03,2,9.5435340000000004e-04,-6.1094247656785321e+01,-3.1274078406167213e+01,2.2217992320987026e+01,8.6480719466286743e-02,3.2607385911551934e-01,-9.7848809115682507e-03
2.2157853114223280e+03,3,2.8630601999999998e-04,-1.3517218837892642e+02,-3.4653540979165001e+01,1.4974940383359009e+01,-2.0327392409542064e-01,-4.8866957313418835e-02,7.7497405796586510e-02

2.2183731307343160e+03,0,1.0000000000000000e+00,-6.0401138619254297e+01,-2.6598200373952491e+01,2.3073323624523425e+01,-9.7812296015846401e-02,-2.7395840814382073e-02,2.3345911318871714e-02
2.2183731307343160e+03,1,1.0000000000000000e+00,6.0498055279492846e+01,2.6637049014870339e+01,-2.3098876297412374e+01,9.7767438399270878e-02,2.6971695774656648e-02,-2.3384048596039809e-02
2.2183731307343160e+03,2,9.5435340000000004e-04,-6.0842898108844651e+01,-3.0272791901502160e+01,2.2222192935122045e+01,1.0783565453793137e-01,4.5907227635344244e-01,1.6701321140389535e-02
2.2183731307343160e+03,3,2.8630601999999998e-04,-1.3569757828569564e+02,-3.4779915002863632e+01,1.5175536670236490e+01,-2.0277501316310481e-01,-4.8801446993147757e-02,7.7533523576851532e-02

2.2199725934270941e+03,0,1.0000000000000000e+00,-6.0557538469082111e+01,-2.6642090252634098e+01,2.3110618720994008e+01,-9.7752316762649089e-02,-2.7496209011408184e-02,2.3284193216823849e-02
2.2199725934270941e+03,1,1.0000000000000000e+00,6.0654374239073100e+01,2.6680164404300768e+01,-2.3136256675956108e+01,9.7696953351960769e-02,2.6940673567594799e-02,-2.3357145245070782e-02
2.2199725934270941e+03,2,9.5435340000000004e-04,-6.0660913198013937e+01,-2.9437851782821422e+01,2.2274345220012037e+01,1.1875193861191721e-01,5.9673496639692969e-01,5.3174747038784109e-02
2.2199725934270941e+03,3,2.8630601999999998e-04,-1.3602166392953578e+02,-3.4857938824663172e+01,1.5299566066325017e+01,-2.0246834377688847e-01,-4.8761113255817889e-02,7.7555224353731023e-02

2.2209972832624644e+03,0,1.0000000000000000e+00,-6.0657681761173649e+01,-2.6670321257484431e+01,2.3134447674301796e+01,-9.7706088872298508e-02,-2.7617390765442004e-02,2.3219579974150726e-02
2.2209972832624644e+03,1,1.0000000000000000e+00,6.0754460251620060e+01,2.6707760095250059e+01,-2.3160181708624648e+01,9.7651960955797590e-02,2.6920886910589217e-02,-2.3339985714938848e-02
2.2209972832624644e+03,2,9.5435340000000004e-04,-6.0538683911396561e+01,-2.8757165358017016e+01,2.2351176925330570e+01,1.1739861334830110e-01,7.4443814517845874e-01,1.0289406784904645e-01
2.2209972832624644e+03,3,2.8630601999999998e-04,-1.3622903082558702e+02,-3.4907890630788295e+01,1.5379043129161481e+01,-2.0227255194818239e-01,-4.8735336017733166e-02,7.7568879952816860e-02

2.2216782898604815e+03,0,1.0000000000000000e+00,-6.0724205590019935e+01,-2.6689173241319800e+01,2.3150236756340846e+01,-9.7658514753650033e-02,-2.7761085071536185e-02,2.3142177808040149e-02
2.2216782898604815e+03,1,1.0000000000000000e+00,6.0820951720424034e+01,2.6726088930294917e+01,-2.3176072519369416e+01,9.7622129418874992e-02,2.6907774365420134e-02,-2.3328614167917650e-02
